cb_code;cb_codeext;cb_abandon;cb_perirec;cb_etiquet;cb_nd1;cb_nd2;cb_bp1;cb_ba1;cb_bp2;cb_ba2;cb_r1_code;cb_r2_code;cb_r3_code;cb_fo_type;cb_prop;cb_gest;cb_proptyp;cb_statut;cb_dateins;cb_avct;cb_typephy;cb_typelog;cb_rf_code;cb_capafo;cb_fo_disp;cb_fo_util;cb_modulo;cb_cabphy;cb_lgreel;cb_r4_code;cb_user;cb_etat;cb_datemes;cb_tech;cb_diam;cb_color;cb_localis;cb_comment;cb_creadat;cb_majdate;cb_majsrc;cb_abddate;cb_abdsrc
CR000036048671;36048671;0;;PBO-SRO-BPI-11363897-027-4-CT-2536-8112-1;CH000004313616;IM00000000000000000000000ID-30117000007Z;BL000008028035;;PTO00036048671;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-11-03 11-11-11;S;C;RA;CR000000000304;1;;;1;36048671;52.2;;;;;;;;;;;;;;
CR000031077091;31077091;0;;PBO-SRO-BPI-11363897-001-1-CT-2536-6858-1;CH000004312320;IM00000000000000000000000ID-30117000002N;BL000008026079;;PTO00031077091;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-14 11-11-11;S;C;RA;CR000000000304;1;;;1;31077091;37.62;;;;;;;;;;;;;;
CR000031097711;31097711;0;;PBO-SRO-BPI-11363897-001-4-CT-2536-6847-1;CH000004312320;IM00000000000000000000000ID-301170000071;BL000008026079;;PTO00031097711;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-11-03 11-11-11;S;C;RA;CR000000000304;1;;;1;31097711;13.37;;;;;;;;;;;;;;
CR000019481921;19481921;0;;PBO-SRO-BPI-11363897-057-5-WI-2656-5836-1;CH000004316155;IM00000000000000000000000ID-301170000007;BL000008028043;;PTO00019481921;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-08-26 11-11-11;E;C;RA;CR000000000304;1;;;1;19481921;23.43;;;;;;;;;;;;;;
CR000033157431;33157431;0;;PBO-SRO-BPI-11363897-064-1-CT-2537-0279-1;CH000004310408;IM00000000000000000000000ID-30117000007U;BL000008027999;;PTO00033157431;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-05-12 11-11-11;S;C;RA;CR000000000304;1;;;1;33157431;94.87;;;;;;;;;;;;;;
FI000016282591;16282591;0;;M-816/30117-FT / PBO-SRO-BPI-11363897-042 / FOURQUES;CH000003986231;SU000000880767;EN000012002776;;BL000008028066;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A2;PCAB0000000225;GCAB0000000198;CST;REC;2019-10-28 12-24-59;E;C;DI;FI000000000704;24;;;6;16282591;90.33;;;;;;;;;;;;;;
FI000016282527;16282527;0;;M-AERIEN-11\PM897 / PBO-SRO-BPI-11363897-019 / FOURQUES;SU000000540489;SU000000869763;EN000012002771;;BL000008027988;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A2;PCAB0000000225;GCAB0000000198;CST;REC;2019-10-28 12-23-58;E;C;DI;FI000000000704;24;;;6;16282527;27.74;;;;;;;;;;;;;;
FI000016282549;16282549;0;;PBO-SRO-BPI-11363897-021 / PBO-SRO-BPI-11363897-022 / FOURQUES;HU000013029985;HU000013029986;BL000008027990;;BL000008027991;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A2;PCAB0000000225;GCAB0000000198;CST;REC;2019-10-28 12-24-06;E;C;DI;FI000000000704;24;;;6;16282549;70.49;;;;;;;;;;;;;;
FI000016282503;16282503;0;;PBO-SRO-BPI-11363897-063 / PBO-SRO-BPI-11363897-069 / FOURQUES;SU000000880790;SU000000880791;BL000008028081;;BL000008027670;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A2;PCAB0000000225;GCAB0000000198;CST;REC;2019-10-28 12-23-25;E;C;DI;FI000000000706;48;;;6;16282503;41.18;;;;;;;;;;;;;;
FI000016282515;16282515;0;;PBO-SRO-BPI-11363897-017 / PBO-SRO-BPI-11363897-018 / FOURQUES;SU000000870110;SU000000870111;BL000008028025;;BL000008028026;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A2;PCAB0000000225;GCAB0000000198;CST;REC;2019-10-28 12-23-41;E;C;DI;FI000000000704;24;;;6;16282515;18.56;;;;;;;;;;;;;;
FI000016282592;16282592;0;;M-816/30117-FT / PBO-SRO-BPI-11363897-041 / FOURQUES;CH000003986231;CH000003986231;EN000012002776;;BL000008028065;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A2;PCAB0000000225;GCAB0000000198;CST;REC;2019-10-28 00-00-00;E;C;DI;FI000000000694;12;;;6;16282592;2.24;;;;;;;;;;;;;;
FI000016282569;16282569;0;;PBO-SRO-BPI-11363897-004 / PBO-SRO-BPI-11363897-005 / FOURQUES;SU000000870120;SU000000880765;BL000008027986;;BL000008027987;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A2;PCAB0000000225;GCAB0000000198;CST;REC;2019-10-28 12-24-32;E;C;DI;FI000000000704;24;;;6;16282569;131.84;;;;;;;;;;;;;;
FI000016282545;16282545;0;;PBO-SRO-BPI-11363897-013 / PBO-SRO-BPI-11363897-012 / FOURQUES;SU000000870112;SU000000863688;BL000008028021;;BL000008028020;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A2;PCAB0000000225;GCAB0000000198;CST;REC;2019-10-28 12-24-01;E;C;DI;FI000000000704;24;;;6;16282545;15.21;;;;;;;;;;;;;;
FI000016282568;16282568;0;;PBO-SRO-BPI-11363897-003 / PBO-SRO-BPI-11363897-004 / FOURQUES;SU000000880805;SU000000870120;BL000008027985;;BL000008027986;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A2;PCAB0000000225;GCAB0000000198;CST;REC;2019-10-28 12-24-30;E;C;DI;FI000000000704;24;;;6;16282568;90.54;;;;;;;;;;;;;;
FI000016282528;16282528;0;;M-AERIEN-11\PM897 / PBO-SRO-BPI-11363897-013 / FOURQUES;SU000000540489;SU000000870112;EN000012002771;;BL000008028021;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A2;PCAB0000000225;GCAB0000000198;CST;REC;2019-10-28 12-23-59;E;C;DI;FI000000000704;24;;;6;16282528;56.9;;;;;;;;;;;;;;
FI000016282546;16282546;0;;PBO-SRO-BPI-11363897-013 / PBO-SRO-BPI-11363897-011 / FOURQUES;SU000000870112;SU000000863688;BL000008028021;;BL000008028019;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A2;PCAB0000000225;GCAB0000000198;CST;REC;2019-10-28 12-24-02;E;C;DI;FI000000000704;24;;;6;16282546;27.63;;;;;;;;;;;;;;
FI000016481458;16481458;0;;mM-777/30117-FT / SC-117736231  / FOURQUES A;CH000003986243;HU000013193478;EN000012002775;;BL000008192469;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657A1;PCAB0000000225;GCAB0000000198;CST;REC;2019-11-15 00-00-00;E;C;DI;FI000000000632;24;;;6;16481458;59.52;;;;;;;;;;;;;;
CR000022895011;22895011;0;;PBO-SRO-BPI-11363897-070-1-CT-2537-0686-1;CH000004323232;IM00000000000000000000000ID-30117000006K;BL000008027671;;PTO00022895011;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-09-07 11-11-11;S;C;RA;CR000000000304;1;;;1;22895011;13;;;;;;;;;;;;;;
CR000016595311;16595311;0;;PBO-SRO-BPI-11363897-052-2-CT-2536-9586-1;CH000004316476;IM00000000000000000000000ID-30117000007L;BL000008028071;;PTO00016595311;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-08-03 11-11-11;S;C;RA;CR000000000304;1;;;1;16595311;109.05;;;;;;;;;;;;;;
CR000019334051;19334051;0;;PBO-SRO-BPI-11363897-015-1-CT-2536-7661-1;CH000004309426;IM00000000000000000000000ID-30117000004L;BL000008028023;;PTO00019334051;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-06 11-11-11;S;C;RA;CR000000000304;1;;;1;19334051;62.48;;;;;;;;;;;;;;
CR000033096501;33096501;0;;PBO-SRO-BPI-11363897-028-4-CT-2536-8167-1;CH000004311707;IM00000000000000000000000ID-30117000007O;BL000008028036;;PTO00033096501;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-06-29 11-11-11;E;C;RA;CR000000000304;1;;;1;33096501;53.46;;;;;;;;;;;;;;
CR000079159861;79159861;0;;PBO-SRO-BPI-11363897-057-6-WI-7348-5511-1;CH000004316155;IM00000000000000000000000ID-30117000004T;BL000008028043;;PTO00079159861;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-07-01 11-11-11;S;C;RA;CR000000000304;1;;;1;79159861;17.51;;;;;;;;;;;;;;
CR000081828641;81828641;0;;PBO-SRO-BPI-11363897-054-5-WI-B180-2362-1;CH000004316159;IM00000000000000000000000ID-301170000078;BL000008028073;;PTO00081828641;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-08-07 11-11-11;S;C;RA;CR000000000304;1;;;1;81828641;13.14;;;;;;;;;;;;;;
CR000091663841;91663841;0;;PBO-SRO-BPI-11363897-010-5-WI-B200-8381-1;CH000004323262;IM00000000000000000000000ID-30117000002I;BL000008028018;;PTO00091663841;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2024-03-27 11-11-11;S;C;RA;CR000000000304;1;;;1;91663841;24.59;;;;;;;;;;;;;;
CR000092688201;92688201;0;;PBO-SRO-BPI-11363897-045-6-WI-B203-8015-1;CH000004323245;IM00000000000000000000000ID-30117000007J;BL000008028069;;PTO00092688201;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2024-04-11 11-11-11;S;C;RA;CR000000000304;1;;;1;92688201;42.76;;;;;;;;;;;;;;
CR000067641551;67641551;0;;PBO-SRO-BPI-11363897-011-6-WI-3244-2014-1;SU000000863688;IM00000000000000000000000ID-3011700000UO;BL000008028019;;PTO00067641551;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-06-19 11-11-11;S;C;RA;CR000000000304;1;;;1;67641551;28.51;;;;;;;;;;;;;;
CR000035930271;35930271;0;;PBO-SRO-BPI-11363897-027-1-CT-2536-8079-1;CH000004313616;IM00000000000000000000000ID-30117000006L;BL000008028035;;PTO00035930271;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-12 11-11-11;S;C;RA;CR000000000304;1;;;1;35930271;15.74;;;;;;;;;;;;;;
CR000016626521;16626521;0;;PBO-SRO-BPI-11363897-052-3-CT-2536-9542-1;CH000004316476;IM00000000000000000000000ID-301170000021;BL000008028071;;PTO00016626521;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-08-10 11-11-11;E;C;RA;CR000000000304;1;;;1;16626521;78.83;;;;;;;;;;;;;;
CR000025632171;25632171;0;;PBO-SRO-BPI-11363897-061-2-CT-2537-0257-1;SU000000880789;IM00000000000000000000000ID-30117000000N;BL000008028047;;PTO00025632171;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-06-16 11-11-11;S;C;RA;CR000000000304;1;;;1;25632171;18.93;;;;;;;;;;;;;;
CR000019301211;19301211;0;;PBO-SRO-BPI-11363897-015-3-CT-2536-7672-1;CH000004309426;IM00000000000000000000000ID-30117000007R;BL000008028023;;PTO00019301211;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-05-07 11-11-11;S;C;RA;CR000000000304;1;;;1;19301211;41.28;;;;;;;;;;;;;;
CR000082786451;82786451;0;;PBO-SRO-BPI-11363897-009-2-WI-B182-7563-1;CH000004309432;IM00000000000000000000000ID-30117000003B;BL000008028017;;PTO00082786451;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-09-16 11-11-11;S;C;RA;CR000000000304;1;;;1;82786451;19.23;;;;;;;;;;;;;;
CR000015261831;15261831;0;;PBO-SRO-BPI-11363897-035-4-CT-2536-8574-1;CH000004323190;IM00000000000000000000000ID-301170000024;BL000008028038;;PTO00015261831;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-06-19 11-11-11;S;C;RA;CR000000000304;1;;;1;15261831;23.62;;;;;;;;;;;;;;
CR000025566821;25566821;0;;PBO-SRO-BPI-11363897-061-5-CT-2537-0290-1;SU000000880789;IM00000000000000000000000ID-30117000000Q;BL000008028047;;PTO00025566821;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-04-01 11-11-11;E;C;RA;CR000000000304;1;;;1;25566821;11.53;;;;;;;;;;;;;;
CR000028977361;28977361;0;;PBO-SRO-BPI-11363897-023-3-CT-2536-7771-1;CH000004323206;IM00000000000000000000000ID-30117000003T;BL000008027992;;PTO00028977361;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-02-03 11-11-11;S;C;RA;CR000000000304;1;;;1;28977361;22.59;;;;;;;;;;;;;;
CR000039894271;39894271;0;;BE-01-117749607-2-WI-2698-1988-1;IM00000000000000000000000ID-30117000001L;IM00000000000000000000000ID-30117000001L;BL000008255513;;PTO00039894271;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-05-14 11-11-11;S;C;RA;CR000000000304;1;;;1;39894271;35;;;;;;;;;;;;;;
CR000025176021;25176021;0;;PBO-SRO-BPI-11363897-058-3-CT-2537-0092-1;CH000004311358;IM00000000000000000000000ID-30117000004Q;BL000008028044;;PTO00025176021;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-04-12 11-11-11;E;C;RA;CR000000000304;1;;;1;25176021;157.86;;;;;;;;;;;;;;
CR000026738511;26738511;0;;PBO-SRO-BPI-11363897-020-2-CT-2536-7287-1;HU000013029984;IM00000000000000000000000ID-30117000001R;BL000008027989;;PTO00026738511;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-11-06 11-11-11;S;C;RA;CR000000000304;1;;;1;26738511;36;;;;;;;;;;;;;;
CR000006500401;6500401;0;;PBO-SRO-BPI-11363897-044-2-CT-2536-9234-1;CH000004323204;IM00000000000000000000000ID-301170000020;BL000008028068;;PTO00006500401;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-09-14 11-11-11;S;C;RA;CR000000000304;1;;;1;6500401;26.1;;;;;;;;;;;;;;
CR000036681521;36681521;0;;PBO-SRO-BPI-11363897-024-2-CT-2536-7903-1;CH000004310416;IM00000000000000000000000ID-301170000060;BL000008027993;;PTO00036681521;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-06 11-11-11;E;C;RA;CR000000000304;1;;;1;36681521;23.67;;;;;;;;;;;;;;
CR000007455651;7455651;0;;PBO-SRO-BPI-11363897-030-4-CT-2536-8310-1;CH000004317429;IM00000000000000000000000ID-30117000002X;BL000008028027;;PTO00007455651;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-10-02 11-11-11;S;C;RA;CR000000000304;1;;;1;7455651;38.36;;;;;;;;;;;;;;
CR000019580601;19580601;0;;PBO-SRO-BPI-11363897-043-4-CT-2536-9190-1;CH000004310066;IM00000000000000000000000ID-30117000007C;BL000008028067;;PTO00019580601;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-07-02 11-11-11;S;C;RA;CR000000000304;1;;;1;19580601;26.68;;;;;;;;;;;;;;
CR000039993371;39993371;0;;BE-01-117749607-3-WI-2698-2406-1;IM00000000000000000000000ID-30117000001L;IM00000000000000000000000ID-30117000001L;BL000008255513;;PTO00039993371;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-09-16 11-11-11;E;C;RA;CR000000000304;1;;;1;39993371;35;;;;;;;;;;;;;;
CR000014903021;14903021;0;;PBO-SRO-BPI-11363897-056-5-CT-2536-9993-1;CH000004316467;IM00000000000000000000000ID-301170000055;BL000008028075;;PTO00014903021;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-07-07 11-11-11;E;C;RA;CR000000000304;1;;;1;14903021;12.43;;;;;;;;;;;;;;
CR000005276871;5276871;0;;PBO-SRO-BPI-11363897-019-5-CT-2536-7144-1;SU000000869763;IM00000000000000000000000ID-30117000000K;BL000008027988;;PTO00005276871;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-09-08 11-11-11;S;C;RA;CR000000000304;1;;;1;5276871;26.54;;;;;;;;;;;;;;
CR000013878251;13878251;0;;PBO-SRO-BPI-11363897-022-4-CT-2536-7639-1;HU000013029986;IM00000000000000000000000ID-30117000001N;BL000008027991;;PTO00013878251;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-06-12 11-11-11;S;C;RA;CR000000000304;1;;;1;13878251;5.28;;;;;;;;;;;;;;
CR000067706191;67706191;0;;PBO-SRO-BPI-11363897-014-3-WI-B173-3766-1;CH000004094397;IM00000000000000000000000ID-301170000065;BL000008028022;;PTO00067706191;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-06-15 11-11-11;S;C;RA;CR000000000304;1;;;1;67706191;17.01;;;;;;;;;;;;;;
CR000023365241;23365241;0;;PBO-SRO-BPI-11363897-046-2-CT-2536-9377-1;CH000004323207;IM00000000000000000000000ID-301170000033;BL000008028070;;PTO00023365241;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-07-21 11-11-11;S;C;RA;CR000000000304;1;;;1;23365241;16.88;;;;;;;;;;;;;;
CR000040147021;40147021;0;;PBO-SRO-BPI-11363897-021-2-CT-2536-7474-1;HU000013029985;IM00000000000000000000000ID-30117000001Q;BL000008027990;;PTO00040147021;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-10-21 11-11-11;S;C;RA;CR000000000304;1;;;1;40147021;35.24;;;;;;;;;;;;;;
CR000003442091;3442091;0;;PBO-SRO-BPI-11363897-016-2-CT-2536-7705-1;SU000000869762;IM00000000000000000000000ID-30117000000X;BL000008028024;;PTO00003442091;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-06-04 11-11-11;S;C;RA;CR000000000304;1;;;1;3442091;19.03;;;;;;;;;;;;;;
CR000016585201;16585201;0;;PBO-SRO-BPI-11363897-052-5-CT-2536-9685-1;CH000004316476;IM00000000000000000000000ID-301170000034;BL000008028071;;PTO00016585201;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-01-19 11-11-11;E;C;RA;CR000000000304;1;;;1;16585201;94.04;;;;;;;;;;;;;;
CR000034277141;34277141;0;;PBO-SRO-BPI-11363897-013-1-CT-2536-7507-1;SU000000870112;IM00000000000000000000000ID-30117000001A;BL000008028021;;PTO00034277141;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-03-25 11-11-11;S;C;RA;CR000000000304;1;;;1;34277141;14.32;;;;;;;;;;;;;;
CR000035332631;35332631;0;;PBO-SRO-BPI-11363897-032-2-CT-2536-8442-1;CH000004311346;IM00000000000000000000000ID-301170000077;BL000008028029;;PTO00035332631;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-08-26 11-11-11;S;C;RA;CR000000000304;1;;;1;35332631;42.22;;;;;;;;;;;;;;
CR000027293091;27293091;0;;PBO-SRO-BPI-11363897-045-2-CT-2536-9344-1;CH000004323245;IM00000000000000000000000ID-30117000002V;BL000008028069;;PTO00027293091;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-09-24 11-11-11;S;C;RA;CR000000000304;1;;;1;27293091;21.7;;;;;;;;;;;;;;
CR000025105161;25105161;0;;PBO-SRO-BPI-11363897-039-2-CT-2536-9124-1;CH000004311348;IM00000000000000000000000ID-30117000006X;BL000008028042;;PTO00025105161;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-01-29 11-11-11;S;C;RA;CR000000000304;1;;;1;25105161;26.78;;;;;;;;;;;;;;
CR000039888741;39888741;0;;BE-02-117749607-3-WI-2698-2043-1;IM00000000000000000000000ID-30117000001L;IM00000000000000000000000ID-30117000001L;BL000008255514;;PTO00039888741;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2020-12-11 11-11-11;S;C;RA;CR000000000304;1;;;1;39888741;35;;;;;;;;;;;;;;
CR000022901031;22901031;0;;PBO-SRO-BPI-11363897-049-5-CT-2536-9553-1;CH000004323203;IM00000000000000000000000ID-30117000005X;BL000008027996;;PTO00022901031;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-11-06 11-11-11;E;C;RA;CR000000000304;1;;;1;22901031;35.43;;;;;;;;;;;;;;
CR000025130971;25130971;0;;PBO-SRO-BPI-11363897-058-2-CT-2537-0081-1;CH000004311358;IM00000000000000000000000ID-301170000021;BL000008028044;;PTO00025130971;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-12-24 11-11-11;S;C;RA;CR000000000304;1;;;1;25130971;45.8;;;;;;;;;;;;;;
CR000015383751;15383751;0;;PBO-SRO-BPI-11363897-035-1-CT-2536-8640-1;CH000004323190;IM00000000000000000000000ID-30117000005J;BL000008028038;;PTO00015383751;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2023-03-30 11-11-11;S;C;RA;CR000000000304;1;;;1;15383751;14.22;;;;;;;;;;;;;;
CR000017654101;17654101;0;;PBO-SRO-BPI-11363897-031-5-CT-2536-8431-1;CH000004311345;IM00000000000000000000000ID-301170000039;BL000008028028;;PTO00017654101;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-05-13 11-11-11;S;C;RA;CR000000000304;1;;;1;17654101;23.12;;;;;;;;;;;;;;
CR000019388531;19388531;0;;BE-01-117738031-2-WI-2656-5913-1;IM00000000000000000000000ID-301170000006;IM00000000000000000000000ID-301170000006;BL000008202712;;PTO00019388531;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-10-22 11-11-11;S;C;RA;CR000000000304;1;;;1;19388531;35;;;;;;;;;;;;;;
CR000020305121;20305121;0;;PBO-SRO-BPI-11363897-014-1-CT-2536-7562-1;CH000004094397;IM00000000000000000000000ID-301170000065;BL000008028022;;PTO00020305121;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-03-11 11-11-11;S;C;RA;CR000000000304;1;;;1;20305121;17.01;;;;;;;;;;;;;;
CR000036210151;36210151;0;;PBO-SRO-BPI-11363897-065-1-CT-2537-0389-1;CH000004313905;IM00000000000000000000000ID-30117000007T;BL000008028000;;PTO00036210151;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-07-16 11-11-11;S;C;RA;CR000000000304;1;;;1;36210151;22.48;;;;;;;;;;;;;;
CR000025230271;25230271;0;;PBO-SRO-BPI-11363897-039-4-CT-2536-9135-1;CH000004311348;IM00000000000000000000000ID-301170000047;BL000008028042;;PTO00025230271;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2022-05-20 11-11-11;S;C;RA;CR000000000304;1;;;1;25230271;27.61;;;;;;;;;;;;;;
CR000033734211;33734211;0;;PBO-SRO-BPI-11363897-055-1-CT-2536-9861-1;CH000004315511;IM00000000000000000000000ID-30117000006V;BL000008028074;;PTO00033734211;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-02-05 11-11-11;S;C;RA;CR000000000304;1;;;1;33734211;10.93;;;;;;;;;;;;;;
CR000011585771;11585771;0;;PBO-SRO-BPI-11363897-008-4-CT-2536-7375-1;CH000004315505;IM00000000000000000000000ID-3011700000RB;BL000008026396;;PTO00011585771;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-12-14 11-11-11;E;C;RA;CR000000000304;1;;;1;11585771;32.46;;;;;;;;;;;;;;
CR000019354671;19354671;0;;PBO-SRO-BPI-11363897-015-4-CT-2536-7683-1;CH000004309426;IM00000000000000000000000ID-30117000008E;BL000008028023;;PTO00019354671;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-12-08 11-11-11;S;C;RA;CR000000000304;1;;;1;19354671;65.18;;;;;;;;;;;;;;
CR000033075061;33075061;0;;PBO-SRO-BPI-11363897-028-3-CT-2536-8156-1;CH000004311707;IM00000000000000000000000ID-301170000069;BL000008028036;;PTO00033075061;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-06-23 11-11-11;S;C;RA;CR000000000304;1;;;1;33075061;29.41;;;;;;;;;;;;;;
CR000033381581;33381581;0;;PBO-SRO-BPI-11363897-038-2-CT-2536-9003-1;CH000004323264;IM00000000000000000000000ID-30117000006T;BL000008028041;;PTO00033381581;;WIGA;ZN3010000266;ZS0000SRO-BPI-11363897;G657;PSIT0000000125;GSIT0000000140;CST;REC;2021-10-13 11-11-11;S;C;RA;CR000000000304;1;;;1;33381581;31.35;;;;;;;;;;;;;;
