fo_code;fo_cb_code;fo_nincab;fo_numtub;fo_nintub;fo_etat;fo_code_ext;fo_color;fo_reper;fo_proptyp;fo_comment;fo_creadat;fo_majdate;fo_majsrc;fo_abddate;fo_abdsrc
FOM00000000510;FI000016282508;36;6;6;OK;;;;;;;;;;
FOM00000000511;FI000016282498;37;7;1;OK;;;;;;;;;;
FOM00000000512;FI000016282500;37;7;1;OK;;;;;;;;;;
FOM00000000513;FI000016282507;37;7;1;OK;;;;;;;;;;
FOM00000000514;FI000016282509;37;7;1;OK;;;;;;;;;;
FOM00000000515;FI000016282550;37;7;1;OK;;;;;;;;;;
FOM00000000516;FI000016282551;37;7;1;OK;;;;;;;;;;
FOM00000000517;FI000016282506;37;7;1;OK;;;;;;;;;;
FOM00000000518;FI000016282503;37;7;1;OK;;;;;;;;;;
FOM00000000519;FI000016282552;37;7;1;OK;;;;;;;;;;
FOM00000000520;FI000016282502;37;7;1;OK;;;;;;;;;;
FOM00000000521;FI000016282501;37;7;1;OK;;;;;;;;;;
FOM00000000522;FI000016282508;37;7;1;OK;;;;;;;;;;
FOM00000000523;FI000016282498;38;7;2;OK;;;;;;;;;;
FOM00000000524;FI000016282500;38;7;2;OK;;;;;;;;;;
FOM00000000525;FI000016282507;38;7;2;OK;;;;;;;;;;
FOM00000000526;FI000016282509;38;7;2;OK;;;;;;;;;;
FOM00000000527;FI000016282550;38;7;2;OK;;;;;;;;;;
FOM00000000528;FI000016282551;38;7;2;OK;;;;;;;;;;
FOM00000000529;FI000016282506;38;7;2;OK;;;;;;;;;;
FOM00000000530;FI000016282503;38;7;2;OK;;;;;;;;;;
FOM00000000531;FI000016282552;38;7;2;OK;;;;;;;;;;
FOM00000000532;FI000016282502;38;7;2;OK;;;;;;;;;;
FOM00000000533;FI000016282501;38;7;2;OK;;;;;;;;;;
FOM00000000534;FI000016282508;38;7;2;OK;;;;;;;;;;
FOM00000000535;FI000016282498;39;7;3;OK;;;;;;;;;;
FOM00000000536;FI000016282500;39;7;3;OK;;;;;;;;;;
FOM00000000537;FI000016282507;39;7;3;OK;;;;;;;;;;
FOM00000000538;FI000016282509;39;7;3;OK;;;;;;;;;;
FOM00000000539;FI000016282550;39;7;3;OK;;;;;;;;;;
FOM00000000540;FI000016282551;39;7;3;OK;;;;;;;;;;
FOM00000000541;FI000016282506;39;7;3;OK;;;;;;;;;;
FOM00000000542;FI000016282503;39;7;3;OK;;;;;;;;;;
FOM00000000543;FI000016282552;39;7;3;OK;;;;;;;;;;
FOM00000000544;FI000016282502;39;7;3;OK;;;;;;;;;;
FOM00000000545;FI000016282501;39;7;3;OK;;;;;;;;;;
FOM00000000546;FI000016282508;39;7;3;OK;;;;;;;;;;
FOM00000000547;FI000016282498;40;7;4;OK;;;;;;;;;;
FOM00000000548;FI000016282500;40;7;4;OK;;;;;;;;;;
FOM00000000549;FI000016282507;40;7;4;OK;;;;;;;;;;
FOM00000000550;FI000016282509;40;7;4;OK;;;;;;;;;;
FOM00000000551;FI000016282550;40;7;4;OK;;;;;;;;;;
FOM00000000552;FI000016282551;40;7;4;OK;;;;;;;;;;
FOM00000000553;FI000016282506;40;7;4;OK;;;;;;;;;;
FOM00000000554;FI000016282503;40;7;4;OK;;;;;;;;;;
FOM00000000555;FI000016282552;40;7;4;OK;;;;;;;;;;
FOM00000000556;FI000016282502;40;7;4;OK;;;;;;;;;;
FOM00000000557;FI000016282501;40;7;4;OK;;;;;;;;;;
FOM00000000558;FI000016282508;40;7;4;OK;;;;;;;;;;
FOM00000000559;FI000016282498;41;7;5;OK;;;;;;;;;;
FOM00000000560;FI000016282500;41;7;5;OK;;;;;;;;;;
FOM00000000561;FI000016282507;41;7;5;OK;;;;;;;;;;
FOM00000000562;FI000016282509;41;7;5;OK;;;;;;;;;;
FOM00000000563;FI000016282550;41;7;5;OK;;;;;;;;;;
FOM00000000564;FI000016282551;41;7;5;OK;;;;;;;;;;
FOM00000000565;FI000016282506;41;7;5;OK;;;;;;;;;;
FOM00000000566;FI000016282503;41;7;5;OK;;;;;;;;;;
FOM00000000567;FI000016282552;41;7;5;OK;;;;;;;;;;
FOM00000000568;FI000016282502;41;7;5;OK;;;;;;;;;;
FOM00000000569;FI000016282501;41;7;5;OK;;;;;;;;;;
FOM00000000570;FI000016282508;41;7;5;OK;;;;;;;;;;
FOM00000000571;FI000016282498;42;7;6;OK;;;;;;;;;;
FOM00000000572;FI000016282500;42;7;6;OK;;;;;;;;;;
FOM00000000573;FI000016282507;42;7;6;OK;;;;;;;;;;
FOM00000000574;FI000016282509;42;7;6;OK;;;;;;;;;;
FOM00000000575;FI000016282550;42;7;6;OK;;;;;;;;;;
FOM00000000576;FI000016282551;42;7;6;OK;;;;;;;;;;
FOM00000000577;FI000016282506;42;7;6;OK;;;;;;;;;;
FOM00000000578;FI000016282503;42;7;6;OK;;;;;;;;;;
FOM00000000579;FI000016282552;42;7;6;OK;;;;;;;;;;
FOM00000000580;FI000016282502;42;7;6;OK;;;;;;;;;;
FOM00000000581;FI000016282501;42;7;6;OK;;;;;;;;;;
FOM00000000582;FI000016282508;42;7;6;OK;;;;;;;;;;
FOM00000000583;FI000016282498;43;8;1;OK;;;;;;;;;;
FOM00000000584;FI000016282500;43;8;1;OK;;;;;;;;;;
FOM00000000585;FI000016282507;43;8;1;OK;;;;;;;;;;
FOM00000000586;FI000016282509;43;8;1;OK;;;;;;;;;;
FOM00000000587;FI000016282550;43;8;1;OK;;;;;;;;;;
FOM00000000588;FI000016282551;43;8;1;OK;;;;;;;;;;
FOM00000000589;FI000016282506;43;8;1;OK;;;;;;;;;;
FOM00000000590;FI000016282503;43;8;1;OK;;;;;;;;;;
FOM00000000591;FI000016282552;43;8;1;OK;;;;;;;;;;
FOM00000000592;FI000016282502;43;8;1;OK;;;;;;;;;;
FOM00000000593;FI000016282501;43;8;1;OK;;;;;;;;;;
FOM00000000594;FI000016282508;43;8;1;OK;;;;;;;;;;
FOM00000000595;FI000016282498;44;8;2;OK;;;;;;;;;;
FOM00000000596;FI000016282500;44;8;2;OK;;;;;;;;;;
FOM00000000597;FI000016282507;44;8;2;OK;;;;;;;;;;
FOM00000000598;FI000016282509;44;8;2;OK;;;;;;;;;;
FOM00000000599;FI000016282550;44;8;2;OK;;;;;;;;;;
FOM00000000600;FI000016282551;44;8;2;OK;;;;;;;;;;
FOM00000000601;FI000016282506;44;8;2;OK;;;;;;;;;;
FOM00000000602;FI000016282503;44;8;2;OK;;;;;;;;;;
FOM00000000603;FI000016282552;44;8;2;OK;;;;;;;;;;
FOM00000000604;FI000016282502;44;8;2;OK;;;;;;;;;;
FOM00000000605;FI000016282501;44;8;2;OK;;;;;;;;;;
FOM00000000606;FI000016282508;44;8;2;OK;;;;;;;;;;
FOM00000000607;FI000016282498;45;8;3;OK;;;;;;;;;;
FOM00000000608;FI000016282500;45;8;3;OK;;;;;;;;;;
FOM00000000609;FI000016282507;45;8;3;OK;;;;;;;;;;
FOM00000000610;FI000016282509;45;8;3;OK;;;;;;;;;;
FOM00000000611;FI000016282550;45;8;3;OK;;;;;;;;;;
FOM00000000612;FI000016282551;45;8;3;OK;;;;;;;;;;
FOM00000000613;FI000016282506;45;8;3;OK;;;;;;;;;;
FOM00000000614;FI000016282503;45;8;3;OK;;;;;;;;;;
FOM00000000615;FI000016282552;45;8;3;OK;;;;;;;;;;
FOM00000000616;FI000016282502;45;8;3;OK;;;;;;;;;;
FOM00000000617;FI000016282501;45;8;3;OK;;;;;;;;;;
FOM00000000618;FI000016282508;45;8;3;OK;;;;;;;;;;
FOM00000000619;FI000016282498;46;8;4;OK;;;;;;;;;;
FOM00000000620;FI000016282500;46;8;4;OK;;;;;;;;;;
FOM00000000621;FI000016282507;46;8;4;OK;;;;;;;;;;
FOM00000000622;FI000016282509;46;8;4;OK;;;;;;;;;;
FOM00000000623;FI000016282550;46;8;4;OK;;;;;;;;;;
FOM00000000624;FI000016282551;46;8;4;OK;;;;;;;;;;
FOM00000000625;FI000016282506;46;8;4;OK;;;;;;;;;;
FOM00000000626;FI000016282503;46;8;4;OK;;;;;;;;;;
FOM00000000627;FI000016282552;46;8;4;OK;;;;;;;;;;
FOM00000000628;FI000016282502;46;8;4;OK;;;;;;;;;;
FOM00000000629;FI000016282501;46;8;4;OK;;;;;;;;;;
FOM00000000630;FI000016282508;46;8;4;OK;;;;;;;;;;
FOM00000000631;FI000016282498;47;8;5;OK;;;;;;;;;;
FOM00000000632;FI000016282500;47;8;5;OK;;;;;;;;;;
FOM00000000633;FI000016282507;47;8;5;OK;;;;;;;;;;
FOM00000000634;FI000016282509;47;8;5;OK;;;;;;;;;;
FOM00000000635;FI000016282550;47;8;5;OK;;;;;;;;;;
FOM00000000636;FI000016282551;47;8;5;OK;;;;;;;;;;
FOM00000000637;FI000016282506;47;8;5;OK;;;;;;;;;;
FOM00000000638;FI000016282503;47;8;5;OK;;;;;;;;;;
FOM00000000639;FI000016282552;47;8;5;OK;;;;;;;;;;
FOM00000000640;FI000016282502;47;8;5;OK;;;;;;;;;;
FOM00000000641;FI000016282501;47;8;5;OK;;;;;;;;;;
FOM00000000642;FI000016282508;47;8;5;OK;;;;;;;;;;
FOM00000000643;FI000016282498;48;8;6;OK;;;;;;;;;;
FOM00000000644;FI000016282500;48;8;6;OK;;;;;;;;;;
FOM00000000645;FI000016282507;48;8;6;OK;;;;;;;;;;
FOM00000000646;FI000016282509;48;8;6;OK;;;;;;;;;;
FOM00000000647;FI000016282550;48;8;6;OK;;;;;;;;;;
FOM00000000648;FI000016282551;48;8;6;OK;;;;;;;;;;
FOM00000000649;FI000016282506;48;8;6;OK;;;;;;;;;;
FOM00000000650;FI000016282503;48;8;6;OK;;;;;;;;;;
FOM00000000651;FI000016282552;48;8;6;OK;;;;;;;;;;
FOM00000000652;FI000016282502;48;8;6;OK;;;;;;;;;;
FOM00000000653;FI000016282501;48;8;6;OK;;;;;;;;;;
FOM00000000654;FI000016282508;48;8;6;OK;;;;;;;;;;
FOM00000000655;FI000016282576;1;1;1;OK;;;;;;;;;;
FOM00000000656;FI000016282575;1;1;1;OK;;;;;;;;;;
FOM00000000657;FI000016282505;1;1;1;OK;;;;;;;;;;
FOM00000000658;FI000016282563;1;1;1;OK;;;;;;;;;;
FOM00000000659;FI000016282576;2;1;2;OK;;;;;;;;;;
FOM00000000660;FI000016282575;2;1;2;OK;;;;;;;;;;
FOM00000000661;FI000016282505;2;1;2;OK;;;;;;;;;;
FOM00000000662;FI000016282563;2;1;2;OK;;;;;;;;;;
FOM00000000663;FI000016282576;3;1;3;OK;;;;;;;;;;
FOM00000000664;FI000016282575;3;1;3;OK;;;;;;;;;;
FOM00000000665;FI000016282505;3;1;3;OK;;;;;;;;;;
FOM00000000666;FI000016282563;3;1;3;OK;;;;;;;;;;
FOM00000000667;FI000016282576;4;1;4;OK;;;;;;;;;;
FOM00000000668;FI000016282575;4;1;4;OK;;;;;;;;;;
FOM00000000669;FI000016282505;4;1;4;OK;;;;;;;;;;
FOM00000000670;FI000016282563;4;1;4;OK;;;;;;;;;;
FOM00000000671;FI000016282576;5;1;5;OK;;;;;;;;;;
FOM00000000672;FI000016282575;5;1;5;OK;;;;;;;;;;
FOM00000000673;FI000016282505;5;1;5;OK;;;;;;;;;;
FOM00000000674;FI000016282563;5;1;5;OK;;;;;;;;;;
FOM00000000675;FI000016282576;6;1;6;OK;;;;;;;;;;
FOM00000000676;FI000016282575;6;1;6;OK;;;;;;;;;;
FOM00000000677;FI000016282505;6;1;6;OK;;;;;;;;;;
FOM00000000678;FI000016282563;6;1;6;OK;;;;;;;;;;
FOM00000000679;FI000016282576;7;2;1;OK;;;;;;;;;;
FOM00000000680;FI000016282563;7;2;1;OK;;;;;;;;;;
FOM00000000681;FI000016282576;8;2;2;OK;;;;;;;;;;
FOM00000000682;FI000016282563;8;2;2;OK;;;;;;;;;;
FOM00000000683;FI000016282576;9;2;3;OK;;;;;;;;;;
FOM00000000684;FI000016282563;9;2;3;OK;;;;;;;;;;
FOM00000000685;FI000016282576;10;2;4;OK;;;;;;;;;;
FOM00000000686;FI000016282563;10;2;4;OK;;;;;;;;;;
FOM00000000687;FI000016282576;11;2;5;OK;;;;;;;;;;
FOM00000000688;FI000016282563;11;2;5;OK;;;;;;;;;;
FOM00000000689;FI000016282576;12;2;6;OK;;;;;;;;;;
FOM00000000690;FI000016282563;12;2;6;OK;;;;;;;;;;
FOM00000000691;FI000016282576;13;3;1;OK;;;;;;;;;;
FOM00000000692;FI000016282574;13;3;1;OK;;;;;;;;;;
FOM00000000693;FI000016282575;13;3;1;OK;;;;;;;;;;
FOM00000000694;FI000016282576;14;3;2;OK;;;;;;;;;;
FOM00000000695;FI000016282574;14;3;2;OK;;;;;;;;;;
FOM00000000696;FI000016282575;14;3;2;OK;;;;;;;;;;
FOM00000000697;FI000016282576;15;3;3;OK;;;;;;;;;;
FOM00000000698;FI000016282574;15;3;3;OK;;;;;;;;;;
FOM00000000699;FI000016282575;15;3;3;OK;;;;;;;;;;
FOM00000000700;FI000016282576;16;3;4;OK;;;;;;;;;;
FOM00000000701;FI000016282574;16;3;4;OK;;;;;;;;;;
FOM00000000702;FI000016282575;16;3;4;OK;;;;;;;;;;
FOM00000000703;FI000016282576;17;3;5;OK;;;;;;;;;;
FOM00000000704;FI000016282574;17;3;5;OK;;;;;;;;;;
FOM00000000705;FI000016282575;17;3;5;OK;;;;;;;;;;
FOM00000000706;FI000016282576;18;3;6;OK;;;;;;;;;;
FOM00000000707;FI000016282574;18;3;6;OK;;;;;;;;;;
FOM00000000708;FI000016282575;18;3;6;OK;;;;;;;;;;
FOM00000000709;FI000016282504;19;4;1;OK;;;;;;;;;;
FOM00000000710;FI000016282505;19;4;1;OK;;;;;;;;;;
FOM00000000711;FI000016282504;20;4;2;OK;;;;;;;;;;
FOM00000000712;FI000016282505;20;4;2;OK;;;;;;;;;;
FOM00000000713;FI000016282504;21;4;3;OK;;;;;;;;;;
FOM00000000714;FI000016282505;21;4;3;OK;;;;;;;;;;
FOM00000000715;FI000016282504;22;4;4;OK;;;;;;;;;;
FOM00000000716;FI000016282505;22;4;4;OK;;;;;;;;;;
FOM00000000717;FI000016282504;23;4;5;OK;;;;;;;;;;
FOM00000000718;FI000016282505;23;4;5;OK;;;;;;;;;;
FOM00000000719;FI000016282504;24;4;6;OK;;;;;;;;;;
FOM00000000720;FI000016282505;24;4;6;OK;;;;;;;;;;
FOM00000000721;FI000016282573;1;1;1;OK;;;;;;;;;;
FOM00000000722;FI000016282573;2;1;2;OK;;;;;;;;;;
FOM00000000723;FI000016282573;3;1;3;OK;;;;;;;;;;
FOM00000000724;FI000016282573;4;1;4;OK;;;;;;;;;;
FOM00000000725;FI000016282573;5;1;5;OK;;;;;;;;;;
FOM00000000726;FI000016282573;6;1;6;OK;;;;;;;;;;
FOM00000000727;FI000016282511;7;2;1;OK;;;;;;;;;;
FOM00000000728;FI000016282555;7;2;1;OK;;;;;;;;;;
FOM00000000729;FI000016282592;7;2;1;OK;;;;;;;;;;
FOM00000000730;FI000016282565;7;2;1;OK;;;;;;;;;;
FOM00000000731;FI000016282562;7;2;1;OK;;;;;;;;;;
FOM00000000732;FI000016282499;7;2;1;OK;;;;;;;;;;
FOM00000000733;FI000016282511;8;2;2;OK;;;;;;;;;;
FOM00000000734;FI000016282555;8;2;2;OK;;;;;;;;;;
FOM00000000735;FI000016282592;8;2;2;OK;;;;;;;;;;
FOM00000000736;FI000016282565;8;2;2;OK;;;;;;;;;;
FOM00000000737;FI000016282562;8;2;2;OK;;;;;;;;;;
FOM00000000738;FI000016282499;8;2;2;OK;;;;;;;;;;
FOM00000000739;FI000016282511;9;2;3;OK;;;;;;;;;;
FOM00000000740;FI000016282555;9;2;3;OK;;;;;;;;;;
FOM00000000741;FI000016282592;9;2;3;OK;;;;;;;;;;
FOM00000000742;FI000016282565;9;2;3;OK;;;;;;;;;;
FOM00000000743;FI000016282562;9;2;3;OK;;;;;;;;;;
FOM00000000744;FI000016282499;9;2;3;OK;;;;;;;;;;
FOM00000000745;FI000016282511;10;2;4;OK;;;;;;;;;;
FOM00000000746;FI000016282555;10;2;4;OK;;;;;;;;;;
FOM00000000747;FI000016282592;10;2;4;OK;;;;;;;;;;
FOM00000000748;FI000016282565;10;2;4;OK;;;;;;;;;;
FOM00000000749;FI000016282562;10;2;4;OK;;;;;;;;;;
FOM00000000750;FI000016282499;10;2;4;OK;;;;;;;;;;
FOM00000000751;FI000016282511;11;2;5;OK;;;;;;;;;;
FOM00000000752;FI000016282555;11;2;5;OK;;;;;;;;;;
FOM00000000753;FI000016282592;11;2;5;OK;;;;;;;;;;
FOM00000000754;FI000016282565;11;2;5;OK;;;;;;;;;;
FOM00000000755;FI000016282562;11;2;5;OK;;;;;;;;;;
FOM00000000756;FI000016282499;11;2;5;OK;;;;;;;;;;
FOM00000000757;FI000016282511;12;2;6;OK;;;;;;;;;;
FOM00000000758;FI000016282555;12;2;6;OK;;;;;;;;;;
FOM00000000759;FI000016282592;12;2;6;OK;;;;;;;;;;
FOM00000000760;FI000016282565;12;2;6;OK;;;;;;;;;;
FOM00000000761;FI000016282562;12;2;6;OK;;;;;;;;;;
FOM00000000762;FI000016282499;12;2;6;OK;;;;;;;;;;
FOM00000000763;FI000016282549;1;1;1;OK;;;;;;;;;;
FOM00000000764;FI000016282545;1;1;1;OK;;;;;;;;;;
FOM00000000765;FI000016282513;1;1;1;OK;;;;;;;;;;
FOM00000000766;FI000016282569;1;1;1;OK;;;;;;;;;;
FOM00000000767;FI000016282515;1;1;1;OK;;;;;;;;;;
FOM00000000768;FI000016282570;1;1;1;OK;;;;;;;;;;
FOM00000000769;FI000016282548;1;1;1;OK;;;;;;;;;;
FOM00000000770;FI000016282568;1;1;1;OK;;;;;;;;;;
FOM00000000771;FI000016282514;1;1;1;OK;;;;;;;;;;
FOM00000000772;FI000016282549;2;1;2;OK;;;;;;;;;;
FOM00000000773;FI000016282545;2;1;2;OK;;;;;;;;;;
FOM00000000774;FI000016282513;2;1;2;OK;;;;;;;;;;
FOM00000000775;FI000016282569;2;1;2;OK;;;;;;;;;;
FOM00000000776;FI000016282515;2;1;2;OK;;;;;;;;;;
FOM00000000777;FI000016282570;2;1;2;OK;;;;;;;;;;
FOM00000000778;FI000016282548;2;1;2;OK;;;;;;;;;;
FOM00000000779;FI000016282568;2;1;2;OK;;;;;;;;;;
FOM00000000780;FI000016282514;2;1;2;OK;;;;;;;;;;
FOM00000000781;FI000016282549;3;1;3;OK;;;;;;;;;;
FOM00000000782;FI000016282545;3;1;3;OK;;;;;;;;;;
FOM00000000783;FI000016282513;3;1;3;OK;;;;;;;;;;
FOM00000000784;FI000016282569;3;1;3;OK;;;;;;;;;;
FOM00000000785;FI000016282515;3;1;3;OK;;;;;;;;;;
FOM00000000786;FI000016282570;3;1;3;OK;;;;;;;;;;
FOM00000000787;FI000016282548;3;1;3;OK;;;;;;;;;;
FOM00000000788;FI000016282568;3;1;3;OK;;;;;;;;;;
FOM00000000789;FI000016282514;3;1;3;OK;;;;;;;;;;
FOM00000000790;FI000016282549;4;1;4;OK;;;;;;;;;;
FOM00000000791;FI000016282545;4;1;4;OK;;;;;;;;;;
FOM00000000792;FI000016282513;4;1;4;OK;;;;;;;;;;
FOM00000000793;FI000016282569;4;1;4;OK;;;;;;;;;;
FOM00000000794;FI000016282515;4;1;4;OK;;;;;;;;;;
FOM00000000795;FI000016282570;4;1;4;OK;;;;;;;;;;
FOM00000000796;FI000016282548;4;1;4;OK;;;;;;;;;;
FOM00000000797;FI000016282568;4;1;4;OK;;;;;;;;;;
FOM00000000798;FI000016282514;4;1;4;OK;;;;;;;;;;
FOM00000000799;FI000016282549;5;1;5;OK;;;;;;;;;;
FOM00000000800;FI000016282545;5;1;5;OK;;;;;;;;;;
FOM00000000801;FI000016282513;5;1;5;OK;;;;;;;;;;
FOM00000000802;FI000016282569;5;1;5;OK;;;;;;;;;;
FOM00000000803;FI000016282515;5;1;5;OK;;;;;;;;;;
FOM00000000804;FI000016282570;5;1;5;OK;;;;;;;;;;
FOM00000000805;FI000016282548;5;1;5;OK;;;;;;;;;;
FOM00000000806;FI000016282568;5;1;5;OK;;;;;;;;;;
FOM00000000807;FI000016282514;5;1;5;OK;;;;;;;;;;
FOM00000000808;FI000016282549;6;1;6;OK;;;;;;;;;;
FOM00000000809;FI000016282545;6;1;6;OK;;;;;;;;;;
FOM00000000810;FI000016282513;6;1;6;OK;;;;;;;;;;
FOM00000000811;FI000016282569;6;1;6;OK;;;;;;;;;;
FOM00000000812;FI000016282515;6;1;6;OK;;;;;;;;;;
FOM00000000813;FI000016282570;6;1;6;OK;;;;;;;;;;
FOM00000000814;FI000016282548;6;1;6;OK;;;;;;;;;;
FOM00000000815;FI000016282568;6;1;6;OK;;;;;;;;;;
FOM00000000816;FI000016282514;6;1;6;OK;;;;;;;;;;
FOM00000000817;FI000016282546;7;2;1;OK;;;;;;;;;;
FOM00000000818;FI000016282527;7;2;1;OK;;;;;;;;;;
FOM00000000819;FI000016282549;7;2;1;OK;;;;;;;;;;
FOM00000000820;FI000016282545;7;2;1;OK;;;;;;;;;;
FOM00000000821;FI000016282591;7;2;1;OK;;;;;;;;;;
FOM00000000822;FI000016282569;7;2;1;OK;;;;;;;;;;
FOM00000000823;FI000016282515;7;2;1;OK;;;;;;;;;;
FOM00000000824;FI000016282570;7;2;1;OK;;;;;;;;;;
FOM00000000825;FI000016282566;7;2;1;OK;;;;;;;;;;
FOM00000000826;FI000016282514;7;2;1;OK;;;;;;;;;;
FOM00000000827;FI000016282546;8;2;2;OK;;;;;;;;;;
FOM00000000828;FI000016282527;8;2;2;OK;;;;;;;;;;
FOM00000000829;FI000016282549;8;2;2;OK;;;;;;;;;;
FOM00000000830;FI000016282545;8;2;2;OK;;;;;;;;;;
FOM00000000831;FI000016282591;8;2;2;OK;;;;;;;;;;
FOM00000000832;FI000016282569;8;2;2;OK;;;;;;;;;;
FOM00000000833;FI000016282515;8;2;2;OK;;;;;;;;;;
FOM00000000834;FI000016282570;8;2;2;OK;;;;;;;;;;
FOM00000000835;FI000016282566;8;2;2;OK;;;;;;;;;;
FOM00000000836;FI000016282514;8;2;2;OK;;;;;;;;;;
FOM00000000837;FI000016282546;9;2;3;OK;;;;;;;;;;
FOM00000000838;FI000016282527;9;2;3;OK;;;;;;;;;;
FOM00000000839;FI000016282549;9;2;3;OK;;;;;;;;;;
FOM00000000840;FI000016282545;9;2;3;OK;;;;;;;;;;
FOM00000000841;FI000016282591;9;2;3;OK;;;;;;;;;;
FOM00000000842;FI000016282569;9;2;3;OK;;;;;;;;;;
FOM00000000843;FI000016282515;9;2;3;OK;;;;;;;;;;
FOM00000000844;FI000016282570;9;2;3;OK;;;;;;;;;;
FOM00000000845;FI000016282566;9;2;3;OK;;;;;;;;;;
FOM00000000846;FI000016282514;9;2;3;OK;;;;;;;;;;
FOM00000000847;FI000016282546;10;2;4;OK;;;;;;;;;;
FOM00000000848;FI000016282527;10;2;4;OK;;;;;;;;;;
FOM00000000849;FI000016282549;10;2;4;OK;;;;;;;;;;
FOM00000000850;FI000016282545;10;2;4;OK;;;;;;;;;;
FOM00000000851;FI000016282591;10;2;4;OK;;;;;;;;;;
FOM00000000852;FI000016282569;10;2;4;OK;;;;;;;;;;
FOM00000000853;FI000016282515;10;2;4;OK;;;;;;;;;;
FOM00000000854;FI000016282570;10;2;4;OK;;;;;;;;;;
FOM00000000855;FI000016282566;10;2;4;OK;;;;;;;;;;
FOM00000000856;FI000016282514;10;2;4;OK;;;;;;;;;;
FOM00000000857;FI000016282546;11;2;5;OK;;;;;;;;;;
FOM00000000858;FI000016282527;11;2;5;OK;;;;;;;;;;
FOM00000000859;FI000016282549;11;2;5;OK;;;;;;;;;;
FOM00000000860;FI000016282545;11;2;5;OK;;;;;;;;;;
FOM00000000861;FI000016282591;11;2;5;OK;;;;;;;;;;
FOM00000000862;FI000016282569;11;2;5;OK;;;;;;;;;;
FOM00000000863;FI000016282515;11;2;5;OK;;;;;;;;;;
FOM00000000864;FI000016282570;11;2;5;OK;;;;;;;;;;
FOM00000000865;FI000016282566;11;2;5;OK;;;;;;;;;;
FOM00000000866;FI000016282514;11;2;5;OK;;;;;;;;;;
FOM00000000867;FI000016282546;12;2;6;OK;;;;;;;;;;
FOM00000000868;FI000016282527;12;2;6;OK;;;;;;;;;;
FOM00000000869;FI000016282549;12;2;6;OK;;;;;;;;;;
FOM00000000870;FI000016282545;12;2;6;OK;;;;;;;;;;
FOM00000000871;FI000016282591;12;2;6;OK;;;;;;;;;;
FOM00000000872;FI000016282569;12;2;6;OK;;;;;;;;;;
FOM00000000873;FI000016282515;12;2;6;OK;;;;;;;;;;
FOM00000000874;FI000016282570;12;2;6;OK;;;;;;;;;;
FOM00000000875;FI000016282566;12;2;6;OK;;;;;;;;;;
FOM00000000876;FI000016282514;12;2;6;OK;;;;;;;;;;
FOM00000000877;FI000016282520;13;3;1;OK;;;;;;;;;;
FOM00000000878;FI000016282546;13;3;1;OK;;;;;;;;;;
FOM00000000879;FI000016282527;13;3;1;OK;;;;;;;;;;
FOM00000000880;FI000016282591;13;3;1;OK;;;;;;;;;;
FOM00000000881;FI000016282515;13;3;1;OK;;;;;;;;;;
FOM00000000882;FI000016282570;13;3;1;OK;;;;;;;;;;
FOM00000000883;FI000016282566;13;3;1;OK;;;;;;;;;;
FOM00000000884;FI000016282520;14;3;2;OK;;;;;;;;;;
FOM00000000885;FI000016282546;14;3;2;OK;;;;;;;;;;
FOM00000000886;FI000016282527;14;3;2;OK;;;;;;;;;;
FOM00000000887;FI000016282591;14;3;2;OK;;;;;;;;;;
FOM00000000888;FI000016282515;14;3;2;OK;;;;;;;;;;
FOM00000000889;FI000016282570;14;3;2;OK;;;;;;;;;;
FOM00000000890;FI000016282566;14;3;2;OK;;;;;;;;;;
FOM00000000891;FI000016282520;15;3;3;OK;;;;;;;;;;
FOM00000000892;FI000016282546;15;3;3;OK;;;;;;;;;;
FOM00000000893;FI000016282527;15;3;3;OK;;;;;;;;;;
FOM00000000894;FI000016282591;15;3;3;OK;;;;;;;;;;
FOM00000000895;FI000016282515;15;3;3;OK;;;;;;;;;;
FOM00000000896;FI000016282570;15;3;3;OK;;;;;;;;;;
FOM00000000897;FI000016282566;15;3;3;OK;;;;;;;;;;
FOM00000000898;FI000016282520;16;3;4;OK;;;;;;;;;;
FOM00000000899;FI000016282546;16;3;4;OK;;;;;;;;;;
FOM00000000900;FI000016282527;16;3;4;OK;;;;;;;;;;
FOM00000000901;FI000016282591;16;3;4;OK;;;;;;;;;;
FOM00000000902;FI000016282515;16;3;4;OK;;;;;;;;;;
FOM00000000903;FI000016282570;16;3;4;OK;;;;;;;;;;
FOM00000000904;FI000016282566;16;3;4;OK;;;;;;;;;;
FOM00000000905;FI000016282520;17;3;5;OK;;;;;;;;;;
FOM00000000906;FI000016282546;17;3;5;OK;;;;;;;;;;
FOM00000000907;FI000016282527;17;3;5;OK;;;;;;;;;;
FOM00000000908;FI000016282591;17;3;5;OK;;;;;;;;;;
FOM00000000909;FI000016282515;17;3;5;OK;;;;;;;;;;
FOM00000000910;FI000016282570;17;3;5;OK;;;;;;;;;;
FOM00000000911;FI000016282566;17;3;5;OK;;;;;;;;;;
FOM00000000912;FI000016282520;18;3;6;OK;;;;;;;;;;
FOM00000000913;FI000016282546;18;3;6;OK;;;;;;;;;;
FOM00000000914;FI000016282527;18;3;6;OK;;;;;;;;;;
FOM00000000915;FI000016282591;18;3;6;OK;;;;;;;;;;
FOM00000000916;FI000016282515;18;3;6;OK;;;;;;;;;;
FOM00000000917;FI000016282570;18;3;6;OK;;;;;;;;;;
